Sr. No.,Date,Exhibition Id,Visitor Id,Products,Payment Mode,Amount
2608,23/Dec/2019,KOL12019,KOL1912843,Wood  furniture,Cash,8500
2609,23/Dec/2019,KOL12019,KOL1134043,Wood  furniture,Cash,6196
2610,23/Dec/2019,KOL12019,KOL1933178,Wood  furniture,Cash,9500
2611,22/Dec/2019,KOL12019,KOL1913246,Wood  furniture,Credit Card,31338
2612,22/Dec/2019,KOL12019,KOL1973828,Wood  furniture,Cash,70000
2613,22/Dec/2019,KOL12019,KOL1941825,Wood  furniture,Cash,2700
2614,22/Dec/2019,KOL12019,KOL1954555,Wood  furniture,Cash,1000
2615,22/Dec/2019,KOL12019,KOL1956187,Wood  furniture,Cash,41500
2616,22/Dec/2019,KOL12019,KOL1988785,Wood  furniture,Cash,8500
2617,22/Dec/2019,KOL12019,KOL1954555,Wood  furniture,Cash,26805
2618,22/Dec/2019,KOL12019,KOL1922548,Wood  furniture,Cash,39320
2619,21/Dec/2019,KOL12019,KOL1975478,Wood  furniture,Cash,29000
2620,21/Dec/2019,KOL12019,KOL1933178,Wood  furniture,Cash,8500
2621,21/Dec/2019,KOL12019,KOL1925773,Wood  furniture,Cash,28000
2622,20/Dec/2019,KOL12019,KOL1938273,Wood  furniture,Cash,69000
2623,19/Dec/2019,KOL12019,KOL1933643,Wood  furniture,Cash,4000
2624,18/Dec/2019,KOL12019,KOL1962372,Wood  furniture,Cash,7300
2625,18/Dec/2019,KOL12019,KOL1967657,Wood  furniture,Cash,11000
2626,17/Dec/2019,KOL12019,KOL1971653,Wood  furniture,Cash,29900
2627,17/Dec/2019,KOL12019,KOL1911533,Wood  furniture,Credit Card,34200
2628,16/Dec/2019,KOL12019,KOL1972846,Wood  furniture,Cash,12500
2629,16/Dec/2019,KOL12019,KOL1972314,Wood  furniture,Cash,1000
2630,15/Dec/2019,KOL12019,KOL1955512,Wood  furniture,Cash,6790
2631,15/Dec/2019,KOL12019,KOL1983141,Wood  furniture,Credit Card,8000
2632,25/Dec/2019,KOL12019,KOL1983731,Wooden Products,Cash,6000
2633,25/Dec/2019,KOL12019,KOL1950283,Wooden Products,Cash,10000
2634,23/Dec/2019,KOL12019,KOL1947282,Wooden Products,Cash,8000
2635,22/Dec/2019,KOL12019,KOL1965123,Wooden Products,Cash,5500
2636,25/Dec/2019,KOL12019,KOL1924811,Turkish Lamp,Cash,15000
2637,22/Dec/2019,KOL12019,KOL1927587,Turkish Lamp,Cash,103990
2638,16/Dec/2019,KOL12019,KOL1824228,Turkish Lamp,Cash,1600
2639,14/Dec/2019,KOL12019,KOL1931253,Turkish Lamp,Cash,6000
