Sr. No.,Date,ExhibitionId,Products,Mega Consumer Card No.,Payment Mode,Amount
2627,25-Dec-18,KOL12018,Saree,KOL1914036,Cash,6300
2628,25-Dec-18,KOL12018,"Saree,Blouse",KOL1984822,Cash,6800
2629,25-Dec-18,KOL12018,"Saree,Blouse",KOL1966347,Cash,2450
2630,25-Dec-18,KOL12018,"Saree,Kurta,Duppatta",KOL1972822,Cash,700
2631,25-Dec-18,KOL12018,"Saree,Kurta,Salwar",KOL1960545,Credit Card,3800
2632,25-Dec-18,KOL12018,"Saree,Kurta,Salwar",KOL1943164,Cash,2600
2633,25-Dec-18,KOL12018,"Saree,Kurta,Salwar",KOL1981593,Cash,3200
2634,25-Dec-18,KOL12018,"Saree,Shirts",KOL1973850,Cash,2700
2635,25-Dec-18,KOL12018,"scarfs,Suits,Kurta",KOL1936757,Cash,8000
2636,25-Dec-18,KOL12018,"scarfs,Suits,Kurta",KOL1924855,Cash,2000
2637,25-Dec-18,KOL12018,"scarfs,Suits,Kurta",KOL1984727,Cash,3500
2638,25-Dec-18,KOL12018,"scarfs,Suits,Kurta",KOL1956870,Cash,2000
2639,25-Dec-18,KOL12018,"scarfs,Suits,Kurta",KOL1912315,Cash,2200
2640,25-Dec-18,KOL12018,"scarfs,Suits,Kurta",KOL1900178,Cash,5200
2641,25-Dec-18,KOL12018,"scarfs,Suits,Kurta",KOL1982043,Cash,750
2642,25-Dec-18,KOL12018,"scarfs,Suits,Kurta",KOL1980471,Cash,5000
2643,25-Dec-18,KOL12018,"scarfs,Suits,Kurta",KOL1973673,Credit Card,4800
2644,25-Dec-18,KOL12018,"scarfs,Suits,Kurta,Pants,Salwar",KOL1941712,Cash,5000
2645,25-Dec-18,KOL12018,"scarfs,Suits,Kurta,Pants,Salwar",KOL1987211,Cash,5500
2646,25-Dec-18,KOL12018,"scarfs,Suits,Kurta,Pants,Salwar",KOL1979711,Credit Card,2200
2647,25-Dec-18,KOL12018,"scarfs,Suits,Kurta,Salwar",KOL1982351,Cash,5000
2648,25-Dec-18,KOL12018,"scarfs,Suits,Kurta,Salwar",KOL1908725,Cash,5200
2649,25-Dec-18,KOL12018,Shawl,KOL1938768,Credit Card,6300
2650,25-Dec-18,KOL12018,"Shawl,Saree",KOL1975184,Cash,1100
2651,25-Dec-18,KOL12018,"Shawl,Saree",KOL1975184,Cash,1000
2652,25-Dec-18,KOL12018,"Shawl,Saree",KOL1988855,Cash,3500
2653,25-Dec-18,KOL12018,"Shawl,Saree",KOL1968833,Cash,2200
2654,25-Dec-18,KOL12018,"Shawl,Saree",KOL1951325,Cash,5200
2655,25-Dec-18,KOL12018,"Shawl,Saree",KOL1918783,Cash,2200
2656,25-Dec-18,KOL12018,Shirts,KOL1916453,Cash,2400
2657,25-Dec-18,KOL12018,Shirts,KOL1903710,Cash,2400
2658,25-Dec-18,KOL12018,Shirts,KOL1916071,Cash,2400
2659,25-Dec-18,KOL12018,shoe rack,KOL1913675,Cash,5800
2660,25-Dec-18,KOL12018,shoe rack,KOL1963137,Cash,6000
2661,25-Dec-18,KOL12018,shoe rack,KOL1902487,Cash,5600
2662,25-Dec-18,KOL12018,shoe rack,KOL1945854,Cash,14000
2663,25-Dec-18,KOL12018,shoe rack,KOL1992915,Cash,6500
2664,25-Dec-18,KOL12018,shoe rack,KOL1910757,Cash,5700
2665,25-Dec-18,KOL12018,shoe rack,KOL1905514,Cash,5300
2666,25-Dec-18,KOL12018,shoe rack,KOL1936488,Cash,4700
2667,25-Dec-18,KOL12018,shoe rack,KOL1917610,Cash,7500
2668,25-Dec-18,KOL12018,shoe rack,KOL1913067,Cash,6800
2669,25-Dec-18,KOL12018,shoe rack,KOL1951118,Cash,2000
2670,25-Dec-18,KOL12018,shoe rack,KOL1902272,Cash,5500
2671,25-Dec-18,KOL12018,shoe rack,KOL1938434,Cash,5900
2672,25-Dec-18,KOL12018,Shoes,KOL1932158,Cash,500
2673,25-Dec-18,KOL12018,Shoes,KOL1950646,Cash,1000
2674,25-Dec-18,KOL12018,Shoes,KOL1952131,Cash,1000
2675,25-Dec-18,KOL12018,Shoes,KOL1911731,Cash,2500
2676,25-Dec-18,KOL12018,Shoes,KOL1946602,Cash,2000
2677,25-Dec-18,KOL12018,Shoes,KOL1972847,Cash,5200
2678,25-Dec-18,KOL12018,Shoes,KOL1930471,Cash,1500
2679,25-Dec-18,KOL12018,Shoes,KOL1942876,Cash,1500
2680,25-Dec-18,KOL12018,Shoes,KOL1942876,Cash,1500
2681,25-Dec-18,KOL12018,sofa,KOL1983528,Cash,4500
2682,25-Dec-18,KOL12018,sofa,KOL1941064,Cash,9700
2683,25-Dec-18,KOL12018,sofa,KOL1176120,Cash,3500
2684,25-Dec-18,KOL12018,sofa,KOL1968600,Cash,2000
2685,25-Dec-18,KOL12018,Sofa cum bed,KOL1916764,Cash,50000
2686,25-Dec-18,KOL12018,Sofa cum bed,KOL1932388,Cash,100000
2687,25-Dec-18,KOL12018,Sofa cum bed,KOL1927353,Cash,2500
2688,25-Dec-18,KOL12018,Sofa cum bed,KOL1985776,Credit Card,30500
2689,25-Dec-18,KOL12018,Sofa cum bed,KOL1915086,Cash,16000
2690,25-Dec-18,KOL12018,Sofa cum bed,KOL1970522,Cash,12000
2691,25-Dec-18,KOL12018,Sofa cum bed,KOL1985563,Cash,175000
2692,25-Dec-18,KOL12018,Sofa cum bed,KOL1931815,Cash,31000
2693,25-Dec-18,KOL12018,Sofa cum bed,KOL1925456,Cash,100000
2694,25-Dec-18,KOL12018,Sofa cum bed,KOL1927377,Cash,30300
2695,25-Dec-18,KOL12018,Sofa cum bed,KOL1935746,Net Banking,10500
2696,25-Dec-18,KOL12018,Sofa cum bed,KOL1978413,Cash,58000
2697,25-Dec-18,KOL12018,Sofa cum bed,KOL1935721,Cash,21000
2698,25-Dec-18,KOL12018,Sofa cum bed,KOL1962412,Cash,119000
2699,25-Dec-18,KOL12018,Sofa cum bed,KOL1957586,Cash,50000
2700,25-Dec-18,KOL12018,Sofa cum bed,KOL1910828,Credit Card,39000
2701,25-Dec-18,KOL12018,Sofa cum bed,KOL1914425,Credit Card,13000
2702,25-Dec-18,KOL12018,Sofa cum bed,KOL1954335,Cash,68000
2703,25-Dec-18,KOL12018,Sofa cum bed,KOL1927418,Cash,50000
2704,25-Dec-18,KOL12018,Sofa cum bed,KOL1940205,Cash,25000
2705,25-Dec-18,KOL12018,Sofa cum bed,KOL1928585,Cash,50000
2706,25-Dec-18,KOL12018,Sofa cum bed,KOL1970522,Cash,59000
2707,25-Dec-18,KOL12018,Sofa cum bed,KOL1936055,Cash,25000
2708,25-Dec-18,KOL12018,Sofa cum bed,KOL1963371,Cash,30000
2709,25-Dec-18,KOL12018,Sofa cum bed,KOL1914865,Credit Card,31000
2710,25-Dec-18,KOL12018,Sofa cum bed,KOL1935823,Cash,29000
2711,25-Dec-18,KOL12018,Sofa cum bed,KOL1935013,Cash,55000
2712,25-Dec-18,KOL12018,Sofa cum bed,KOL1952308,Cash,26000
2713,25-Dec-18,KOL12018,Sofa cum bed,KOL1974506,Cash,6200
2714,25-Dec-18,KOL12018,Sofa cum bed,KOL1978422,Cash,16500
2715,25-Dec-18,KOL12018,Sofa cum bed,KOL1967153,Credit Card,20000
2716,25-Dec-18,KOL12018,Sofa cum bed,KOL1910355,Credit Card,120000
2717,25-Dec-18,KOL12018,Sofa cum bed,KOL1971417,Cash,73000
2718,25-Dec-18,KOL12018,Sofa cum bed,KOL1974622,Cash,58000
2719,25-Dec-18,KOL12018,Sofa cum bed,KOL1957813,Credit Card,32000
2720,25-Dec-18,KOL12018,Sofa cum bed,KOL1914425,Cash,60000
2721,25-Dec-18,KOL12018,Sofa cum bed,KOL1976557,Credit Card,34824
2722,25-Dec-18,KOL12018,Sofa cum bed,KOL1926231,Cash,55000
2723,25-Dec-18,KOL12018,Sofa cum bed,KOL1907875,Cash,32000
2724,25-Dec-18,KOL12018,Sofa cum bed,KOL1943652,Credit Card,135000
2725,25-Dec-18,KOL12018,Sofa cum bed,KOL1937684,Cash,1000
2726,25-Dec-18,KOL12018,Sofa cum bed,KOL1905608,Credit Card,50000
2727,25-Dec-18,KOL12018,Sofa cum bed,KOL1961157,Cash,38600
2728,25-Dec-18,KOL12018,Sofa cum bed,KOL1907143,Cash,27900
2729,25-Dec-18,KOL12018,Sofa cum bed,KOL1938633,Cash,25500
2730,25-Dec-18,KOL12018,Sofa cum bed,KOL1930514,Cash,70000
2731,25-Dec-18,KOL12018,Sofa cum bed,KOL1904122,Credit Card,91000
2732,25-Dec-18,KOL12018,Sofa cum bed,KOL1937844,Cash,30000
2733,25-Dec-18,KOL12018,Sofa cum bed,KOL1902858,Cash,28000
2734,25-Dec-18,KOL12018,Sofa cum bed,KOL1945635,Cash,77000
2735,25-Dec-18,KOL12018,Sofa cum bed,KOL1982043,Cash,11000
2736,25-Dec-18,KOL12018,Sofa cum bed,KOL1926417,Credit Card,55000
2737,25-Dec-18,KOL12018,Sofa cum bed,KOL1973162,Cash,31500
2738,25-Dec-18,KOL12018,Sofa cum bed,KOL1938501,Cash,6000
2739,25-Dec-18,KOL12018,Sofa cum bed,KOL1930823,Cash,27000
2740,25-Dec-18,KOL12018,Sofa cum bed,KOL1944676,Cash,28200
2741,25-Dec-18,KOL12018,Sofa cum bed,KOL1917561,Cash,11000
2742,25-Dec-18,KOL12018,Sofa cum bed,KOL1972564,Cash,20000
2743,25-Dec-18,KOL12018,Sofa cum bed,KOL1918845,Cash,28080
2744,25-Dec-18,KOL12018,Sofa cum bed,KOL1916605,Cash,55000
2745,25-Dec-18,KOL12018,Sofa cum bed,KOL1951335,Cash,27000
2746,25-Dec-18,KOL12018,Sofa cum bed,KOL1906715,Cash,11000
2747,25-Dec-18,KOL12018,Sofa cum bed,KOL1910720,Cash,30500
2748,25-Dec-18,KOL12018,Sofa cum bed,KOL1908806,Cash,29000
2749,25-Dec-18,KOL12018,Sofa cum bed,KOL1911845,Cash,55000
2750,25-Dec-18,KOL12018,Sofa cum bed,KOL1981680,Cash,25000
2751,25-Dec-18,KOL12018,Sofa cum bed,KOL1983804,Credit Card,50000
2752,25-Dec-18,KOL12018,Sofa cum bed,KOL1983804,Cash,95000
2753,25-Dec-18,KOL12018,Sofa cum bed,KOL1943600,Cash,14000
2754,25-Dec-18,KOL12018,Sofa cum bed,KOL1938443,Cash,45000
2755,25-Dec-18,KOL12018,Sofa cum bed,KOL1964337,Cash,73000
2756,25-Dec-18,KOL12018,Sofa cum bed,KOL1954467,Cash,32000
2757,25-Dec-18,KOL12018,Sofa cum bed,KOL1903742,Cash,31800
2758,25-Dec-18,KOL12018,Sofa cum bed,KOL1928756,Cash,53926
2759,25-Dec-18,KOL12018,Sofa cum bed,KOL1981026,Credit Card,72000
2760,25-Dec-18,KOL12018,Sofa cum bed,KOL1967551,Credit Card,55000
2761,25-Dec-18,KOL12018,Sofa cum bed,KOL1981026,Cash,55000
2762,25-Dec-18,KOL12018,Sofa cum bed,KOL1966630,Cash,13000
2763,25-Dec-18,KOL12018,Sofa cum bed,KOL1971311,Cash,46000
2764,25-Dec-18,KOL12018,Sofa cum bed,KOL1943345,Cash,46000
2765,25-Dec-18,KOL12018,Sofa cum bed,KOL1957336,Cash,50000
2766,25-Dec-18,KOL12018,Sofa cum bed,KOL1973308,Credit Card,32500
2767,25-Dec-18,KOL12018,Sofa cum bed,KOL1984174,Cash,26000
2768,25-Dec-18,KOL12018,Sofa cum bed,KOL1980653,Cash,60000
2769,25-Dec-18,KOL12018,Sofa cum bed,KOL1987713,Cash,115000
2770,25-Dec-18,KOL12018,Sofa cum bed,KOL1915582,Cash,65000
2771,25-Dec-18,KOL12018,Sofa cum bed,KOL1941652,Cash,29400
2772,25-Dec-18,KOL12018,"Sofa cum bed,Wood  furniture",KOL1975266,Cash,22000
2773,25-Dec-18,KOL12018,"Sofa cum bed,Wood  furniture",KOL1966835,Cash,32500
2774,25-Dec-18,KOL12018,"Sofa cum bed,Wood  furniture",KOL1973536,Credit Card,29000
2775,25-Dec-18,KOL12018,"Sofa cum bed,Wood  furniture,Furniture,gym products",KOL1942263,Credit Card,1850
2776,25-Dec-18,KOL12018,"Sofa cum bed,Wood  furniture,Furniture,gym products",KOL1915953,Cash,180000
2777,25-Dec-18,KOL12018,"sofa,chair",KOL1935775,Cash,2800
2778,25-Dec-18,KOL12018,"sofa,chair",KOL1971327,Cash,15000
2779,25-Dec-18,KOL12018,"sofa,chair",KOL1973828,Cash,5500
2780,25-Dec-18,KOL12018,"sofa,chair",KOL1926345,Cash,500
2781,25-Dec-18,KOL12018,"sofa,chair",KOL1963723,Cash,6500
2782,25-Dec-18,KOL12018,"sofa,chair",KOL1942885,Cash,4000
2783,25-Dec-18,KOL12018,"sofa,chair",KOL1965088,Credit Card,880
2784,25-Dec-18,KOL12018,"sofa,chair",KOL1958778,Credit Card,7000
2785,25-Dec-18,KOL12018,"sofa,chair",KOL1965088,Credit Card,880
2786,25-Dec-18,KOL12018,"sofa,chair",KOL1927200,Credit Card,2500
2787,25-Dec-18,KOL12018,"sofa,chair",KOL1918142,Cash,30000
2788,25-Dec-18,KOL12018,"sofa,chair",KOL1987155,Cash,18000
2789,25-Dec-18,KOL12018,"sofa,chair",KOL1937271,Credit Card,4900
2790,25-Dec-18,KOL12018,"sofa,chair",KOL1932730,Credit Card,4000
2791,25-Dec-18,KOL12018,"sofa,chair",KOL1932730,Credit Card,1550
2792,25-Dec-18,KOL12018,"sofa,chair",KOL1947654,Cash,1500
2793,25-Dec-18,KOL12018,Spring & Orthopetic Mattress,KOL1993162,Cash,3000
2794,25-Dec-18,KOL12018,Spring & Orthopetic Mattress,KOL1980237,Cash,1800
2795,25-Dec-18,KOL12018,Spring & Orthopetic Mattress,KOL1936218,Cash,8000
2796,25-Dec-18,KOL12018,Spring & Orthopetic Mattress,KOL1941064,Cash,2300
2797,25-Dec-18,KOL12018,Spring & Orthopetic Mattress,KOL1923427,Cash,25000
2798,25-Dec-18,KOL12018,Spring & Orthopetic Mattress,KOL1951433,Cash,12700
2799,25-Dec-18,KOL12018,Stainless steel,KOL1930241,Cash,2300
2800,25-Dec-18,KOL12018,Stainless steel,KOL1987248,Cash,5200
2801,25-Dec-18,KOL12018,Stainless steel,KOL1930241,Cash,2100
2802,25-Dec-18,KOL12018,Stainless steel,KOL1902623,Cash,2100
2803,25-Dec-18,KOL12018,Stainless steel,KOL1975884,Cash,4500
2804,25-Dec-18,KOL12018,Stainless steel,KOL1942220,Cash,8000
2805,25-Dec-18,KOL12018,Stainless steel,KOL1911508,Cash,5500
2806,25-Dec-18,KOL12018,Stainless steel,KOL1958105,Cash,5000
2807,25-Dec-18,KOL12018,Stainless steel,KOL1175664,Cash,5400
2808,25-Dec-18,KOL12018,Stainless steel,KOL1933064,Cash,2050
2809,25-Dec-18,KOL12018,Stainless steel,KOL1933458,Cash,2100
2810,25-Dec-18,KOL12018,Stainless steel,KOL1913544,Cash,2500
2811,25-Dec-18,KOL12018,Stainless steel,KOL1981518,Cash,3500
2812,25-Dec-18,KOL12018,Stainless steel,KOL1926827,Cash,6500
2813,25-Dec-18,KOL12018,Steam Irons,KOL1927353,Cash,1700
2814,25-Dec-18,KOL12018,Steam Irons,KOL1927243,Cash,1400
2815,25-Dec-18,KOL12018,Steam Irons,KOL1935858,Cash,1700
2816,25-Dec-18,KOL12018,Steam Irons,KOL1918217,Cash,3000
2817,25-Dec-18,KOL12018,Steam Irons,KOL1937313,Cash,1700
2818,25-Dec-18,KOL12018,Steam Irons,KOL1983528,Cash,1700
2819,25-Dec-18,KOL12018,Steam Irons,KOL1964434,Cash,1700
2820,25-Dec-18,KOL12018,Steam Irons,KOL1906820,Cash,1780
2821,25-Dec-18,KOL12018,Steam Irons,KOL1952246,Cash,6800
2822,25-Dec-18,KOL12018,Steam Irons,KOL1982732,Credit Card,2000
2823,25-Dec-18,KOL12018,Steam Irons,KOL1901317,Cash,7200
2824,25-Dec-18,KOL12018,Steam Irons,KOL1913939,Cash,1700
2825,25-Dec-18,KOL12018,Steam Irons,KOL1914110,Cash,1900
2826,25-Dec-18,KOL12018,Steam Irons,KOL1913232,Cash,1700
2827,25-Dec-18,KOL12018,Steam Irons,KOL1907330,Cash,1700
2828,25-Dec-18,KOL12018,Steam Irons,KOL1958848,Cash,1700
2829,25-Dec-18,KOL12018,Steam Irons,KOL1901567,Cash,3400
2830,25-Dec-18,KOL12018,Steam Irons,KOL1934063,Cash,3400
2831,25-Dec-18,KOL12018,Steam Irons,KOL1917208,Cash,1700
2832,25-Dec-18,KOL12018,Steam Irons,KOL1924111,Credit Card,1500
2833,25-Dec-18,KOL12018,Steam Irons,KOL1925486,Cash,1700
2834,25-Dec-18,KOL12018,Steam Irons,KOL1955001,Cash,1700
2835,25-Dec-18,KOL12018,Steam Irons,KOL1928611,Cash,1400
2836,25-Dec-18,KOL12018,Steam Irons,KOL1937526,Cash,1700
2837,25-Dec-18,KOL12018,Steam Irons,KOL1914564,Cash,3400
2838,25-Dec-18,KOL12018,Steam Irons,KOL1972116,Cash,2750
2839,25-Dec-18,KOL12018,Steam Irons,KOL1942220,Cash,1600
2840,25-Dec-18,KOL12018,Steam Irons,KOL1914756,Cash,1500
2841,25-Dec-18,KOL12018,Steam Irons,KOL1968211,Cash,1700
2842,25-Dec-18,KOL12018,Steam Irons,KOL1987008,Cash,1700
2843,25-Dec-18,KOL12018,Steam Irons,KOL1902001,Cash,1700
2844,25-Dec-18,KOL12018,Steam Irons,KOL1934835,Cash,2300
2845,25-Dec-18,KOL12018,Steam Irons,KOL1961546,Cash,2400
2846,25-Dec-18,KOL12018,Steam Irons,KOL1986534,Cash,5100
2847,25-Dec-18,KOL12018,Steam Irons,KOL1944136,Cash,1500
2848,25-Dec-18,KOL12018,Steam Irons,KOL1924643,Cash,2000
2849,25-Dec-18,KOL12018,Steam Irons,KOL1915184,Cash,1700
2850,25-Dec-18,KOL12018,Steam Irons,KOL1978255,Cash,600
2851,25-Dec-18,KOL12018,Steam Irons,KOL1931248,Cash,1700
2852,25-Dec-18,KOL12018,Steam Irons,KOL1905753,Credit Card,1700
2853,25-Dec-18,KOL12018,Steam Irons,KOL1947680,Cash,1700
2854,25-Dec-18,KOL12018,Steam Irons,KOL1927878,Cash,1800
2855,25-Dec-18,KOL12018,Steam Irons,KOL1943286,Cash,1400
2856,25-Dec-18,KOL12018,Steam Irons,KOL1964541,Cash,1700
2857,25-Dec-18,KOL12018,Steam Irons,KOL1931248,Cash,1700
2858,25-Dec-18,KOL12018,Steam Irons,KOL1963242,Cash,1500
2859,25-Dec-18,KOL12018,Steam Irons,KOL1940825,Cash,3200
2860,25-Dec-18,KOL12018,Steam Irons,KOL1913632,Cash,3400
2861,25-Dec-18,KOL12018,Steam Irons,KOL1972856,Cash,1700
2862,25-Dec-18,KOL12018,Steam Irons,KOL1947654,Cash,1700
2863,25-Dec-18,KOL12018,Steam Irons,KOL1971416,Cash,4200
2864,25-Dec-18,KOL12018,Steamer,KOL1946602,Cash,3300
2865,25-Dec-18,KOL12018,Steamer,KOL1981721,Cash,1700
2866,25-Dec-18,KOL12018,Steamer,KOL1956347,Cash,9000
2867,25-Dec-18,KOL12018,Steamer,KOL1916684,Cash,3600
2868,25-Dec-18,KOL12018,Steamer,KOL1973117,Cash,3500
2869,25-Dec-18,KOL12018,Steamer,KOL1962054,Cash,3000
2870,25-Dec-18,KOL12018,Steamer,KOL1922387,Credit Card,3500
2871,25-Dec-18,KOL12018,Steamer,KOL1916275,Credit Card,2500
2872,25-Dec-18,KOL12018,Steamer,KOL1947680,Cash,3000
2873,25-Dec-18,KOL12018,Suits,KOL1942223,Cash,5500
2874,25-Dec-18,KOL12018,Suits,KOL1950265,Cash,2600
2875,25-Dec-18,KOL12018,Suits,KOL1911355,Cash,10000
2876,25-Dec-18,KOL12018,Suits,KOL1930241,Cash,1500
2877,25-Dec-18,KOL12018,Suits,KOL1913939,Cash,1500
2878,25-Dec-18,KOL12018,Suits,KOL1903564,Cash,6000
2879,25-Dec-18,KOL12018,Suits,KOL1918451,Cash,6300
2880,25-Dec-18,KOL12018,Suits,KOL1922603,Cash,3100
2881,25-Dec-18,KOL12018,Suits,KOL1945523,Cash,2000
2882,25-Dec-18,KOL12018,Suits,KOL1953885,Cash,8900
2883,25-Dec-18,KOL12018,Suits,KOL1957846,Cash,3000
2884,25-Dec-18,KOL12018,Suits,KOL1918558,Credit Card,3000
2885,25-Dec-18,KOL12018,Suits,KOL1961818,Cash,5000
2886,25-Dec-18,KOL12018,Suits,KOL1955542,Cash,2500
2887,25-Dec-18,KOL12018,Suits,KOL1903056,Cash,2500
2888,25-Dec-18,KOL12018,Suits,KOL1981031,Cash,2200
2889,25-Dec-18,KOL12018,Suits,KOL1937438,Cash,3100
2890,25-Dec-18,KOL12018,Suits,KOL1905168,Credit Card,3000
2891,25-Dec-18,KOL12018,Suits,KOL1930662,Cash,2100
2892,25-Dec-18,KOL12018,Suits,KOL1965102,Cash,3000
2893,25-Dec-18,KOL12018,Suits,KOL1910307,Cash,2200
2894,25-Dec-18,KOL12018,Suits,KOL1924608,Cash,5200
2895,25-Dec-18,KOL12018,Suits,KOL1984118,Cash,900
2896,25-Dec-18,KOL12018,Suits,KOL1967850,Cash,1200
2897,25-Dec-18,KOL12018,Suits,KOL1973587,Cash,8600
2898,25-Dec-18,KOL12018,Suits,KOL1968833,Cash,3200
2899,25-Dec-18,KOL12018,"Suits,Kurta",KOL1920000,Credit Card,1500
2900,25-Dec-18,KOL12018,Toy,KOL1964434,Cash,500
2901,25-Dec-18,KOL12018,Toy,KOL1906820,Cash,400
2902,25-Dec-18,KOL12018,Toy,KOL1926081,Cash,3000
2903,25-Dec-18,KOL12018,Toy,KOL1906271,Cash,1075
2904,25-Dec-18,KOL12018,Toy,KOL1906271,Cash,7500
2905,25-Dec-18,KOL12018,Toy,KOL1965088,Cash,1650
2906,25-Dec-18,KOL12018,Toy,KOL1953478,Credit Card,2500
2907,24-Dec-18,KOL12018,Toy,KOL1903285,Credit Card,1600
2908,24-Dec-18,KOL12018,Toy,KOL1971025,Credit Card,3500
2909,24-Dec-18,KOL12018,Toy,VIS1927164,Net Banking,800
2910,24-Dec-18,KOL12018,Toy,KOL1971025,Credit Card,1500
2911,24-Dec-18,KOL12018,Toy,VIS1927164,Net Banking,4100
2912,24-Dec-18,KOL12018,Toy,KOL1952534,Credit Card,5000
2913,24-Dec-18,KOL12018,Toy,KOL1965181,Credit Card,1000
2914,24-Dec-18,KOL12018,Toy,KOL1912315,Cash,1000
2915,24-Dec-18,KOL12018,Toy,KOL1964037,Credit Card,3050
2916,24-Dec-18,KOL12018,Toy,KOL1921705,Cash,1000
2917,24-Dec-18,KOL12018,Toy,KOL1973308,Credit Card,1500
2918,24-Dec-18,KOL12018,Toy,KOL1922840,Credit Card,14800
2919,24-Dec-18,KOL12018,Toy,KOL1920000,Credit Card,1000
2920,24-Dec-18,KOL12018,wall coverings,KOL1976661,Cash,5000
2921,24-Dec-18,KOL12018,wall coverings,KOL1927418,Cash,10000
2922,24-Dec-18,KOL12018,wall coverings,KOL1983552,Cash,1000
2923,24-Dec-18,KOL12018,wall coverings,KOL1940270,Cash,5000
2924,24-Dec-18,KOL12018,wall coverings,KOL1940270,Cash,5000
2925,24-Dec-18,KOL12018,wall hanging,KOL1927353,Cash,11500
2926,24-Dec-18,KOL12018,wall hanging,KOL1955857,Cash,18000
2927,24-Dec-18,KOL12018,wall hanging,KOL1916711,Cash,6000
2928,24-Dec-18,KOL12018,wall hanging,KOL1981481,Cash,5000
2929,24-Dec-18,KOL12018,wall hanging,KOL1953534,Cash,5500
2930,24-Dec-18,KOL12018,wall hanging,KOL1936574,Cash,6000
2931,24-Dec-18,KOL12018,wall hanging,KOL1143063,Cash,33500
2932,24-Dec-18,KOL12018,wall hanging,KOL1957011,Cash,10500
2933,24-Dec-18,KOL12018,wall hanging,KOL1960144,Cash,25000
2934,24-Dec-18,KOL12018,wall hanging,KOL1945071,Cash,5600
2935,24-Dec-18,KOL12018,wall hanging,KOL1931248,Cash,700
2936,24-Dec-18,KOL12018,wall hanging,KOL1976705,Credit Card,45000
2937,24-Dec-18,KOL12018,wall hanging,KOL1937768,Cash,18000
2938,24-Dec-18,KOL12018,wall hanging,KOL1943051,Cash,20000
2939,24-Dec-18,KOL12018,Wallet,KOL1930024,Cash,5000
2940,24-Dec-18,KOL12018,Wallet,KOL1972565,Cash,5100
2941,24-Dec-18,KOL12018,Wallet,KOL1943830,Credit Card,10230
2942,24-Dec-18,KOL12018,Wallet,KOL1933060,Cash,2400
2943,24-Dec-18,KOL12018,Wallet,KOL1923241,Credit Card,8500
2944,24-Dec-18,KOL12018,Wallet,KOL1901667,Cash,3100
2945,24-Dec-18,KOL12018,Wallet,KOL1901571,Cash,2500
2946,24-Dec-18,KOL12018,Wallet,KOL1943162,Cash,5400
2947,24-Dec-18,KOL12018,Wallet,KOL1904064,Cash,11700
2948,24-Dec-18,KOL12018,"Wallet,Salwar",KOL1972286,Credit Card,7000
2949,24-Dec-18,KOL12018,Wood  furniture,KOL1956757,Credit Card,39000
2950,24-Dec-18,KOL12018,Wood  furniture,KOL1921407,Credit Card,20000
2951,24-Dec-18,KOL12018,Wood Crafts,KOL1932215,Cash,5250
2952,24-Dec-18,KOL12018,Wooden Products,KOL1946602,Cash,1800
